Time Ch1 Ch2 Ch3 Ch4 Ch5 Ch6 Ch7 Ch8 Ch9 Ch10 Ch11 Ch12 Ch13 Ch14
104.824 85805.11 76060.46 79916.90 91639.13 84709.74 66398.09 46559.02 50238.14 59430.23 65449.08 2387.79 4570.10 -1333.86 749.97
104.832 85822.63 76078.45 79933.84 91656.57 84726.86 66414.10 46573.73 50251.71 59442.65 65468.86 2404.65 4588.41 -1324.16 768.34
104.841 85796.70 76051.94 79906.55 91629.55 84699.14 66385.42 46544.36 50221.71 59426.81 65456.68 2384.62 4567.42 -1317.64 746.86
104.849 85800.28 76055.92 79911.13 91635.42 84706.25 66392.97 46553.63 50233.00 59410.69 65445.57 2370.16 4554.57 -1289.45 735.31
104.858 85822.63 76078.45 79933.84 91656.57 84726.86 66414.10 46573.73 50251.71 59442.65 65468.86 2404.65 4588.41 -1324.16 768.34
104.866 85796.70 76051.94 79906.55 91629.55 84699.14 66385.42 46544.36 50221.71 59426.81 65456.68 2384.62 4567.42 -1317.64 746.86
104.874 85800.28 76055.92 79911.13 91635.42 84706.25 66392.97 46553.63 50233.00 59410.69 65445.57 2370.16 4554.57 -1289.45 735.31
104.883 85804.57 76060.26 79914.17 91638.75 84708.82 66394.67 46554.55 50233.27 59424.37 65464.15 2383.59 4567.56 -1277.83 745.81
104.891 85811.81 76066.70 79919.94 91644.39 84714.14 66399.50 46557.79 50236.15 59430.76 65475.21 2388.82 4573.99 -1304.72 753.41
104.899 85801.06 76055.99 79909.57 91634.66 84704.60 66390.09 46548.94 50228.75 59412.34 65461.76 2370.80 4556.00 -1327.67 735.53
104.908 85813.71 76068.04 79920.96 91646.35 84716.08 66401.15 46559.18 50238.59 59431.43 65486.52 2390.92 4576.32 -1353.64 756.23
104.916 85794.56 76048.21 79899.46 91624.92 84693.49 66376.57 46533.40 50211.09 59411.43 65469.49 2366.51 4552.07 -1323.13 731.37
104.924 85807.63 76062.56 79915.24 91643.45 84714.94 66399.97 46560.05 50242.97 59419.90 65486.12 2383.19 4571.74 -1303.80 754.73
104.933 85811.57 76066.43 79917.88 91646.00 84716.49 66400.15 46558.86 50240.04 59430.09 65498.19 2387.01 4573.23 -1322.96 751.13
104.941 85809.60 76064.42 79915.60 91643.56 84713.18 66396.08 46554.71 50235.59 59431.72 65505.25 2389.31 4576.63 -1308.47 755.69
104.950 85815.72 76070.25 79920.63 91649.19 84718.57 66401.00 46559.49 50240.69 59428.15 65506.03 2384.95 4572.92 -1304.94 751.80
104.958 85802.69 76056.77 79906.44 91635.29 84703.75 66384.99 46542.84 50222.96 59420.41 65503.20 2376.17 4563.94 -1319.60 741.85
104.966 85820.08 76074.56 79924.03 91653.82 84722.39 66404.57 46562.86 50243.79 59423.68 65511.11 2380.71 4569.46 -1303.91 748.85
104.975 85793.30 76047.32 79896.87 91626.44 84695.54 66377.15 46536.18 50217.84 59418.42 65510.24 2373.64 4562.86 -1275.61 742.90
104.983 85803.52 76058.09 79907.40 91637.84 84706.58 66387.50 46545.70 50226.85 59414.98 65512.94 2373.31 4562.93 -1268.24 739.93
104.991 85811.90 76065.60 79912.94 91642.38 84709.76 66388.73 46545.32 50224.48 59422.38 65522.75 2375.39 4564.14 -1318.08 741.09
105.000 85792.75 76047.18 79897.00 91628.85 84699.59 66381.46 46542.21 50225.87 59401.53 65507.64 2357.04 4547.40 -1344.84 726.45
105.008 85811.90 76065.60 79912.94 91642.38 84709.76 66388.73 46545.32 50224.48 59422.38 65522.75 2375.39 4564.14 -1318.08 741.09
105.016 85792.75 76047.18 79897.00 91628.85 84699.59 66381.46 46542.21 50225.87 59401.53 65507.64 2357.04 4547.40 -1344.84 726.45
105.025 85817.09 76070.88 79917.99 91648.57 84716.40 66395.14 46552.31 50232.46 59430.65 65542.38 2387.59 4578.69 -1333.19 756.76
105.033 85805.53 76059.88 79908.09 91640.50 84710.05 66389.87 46549.77 50233.44 59414.67 65528.81 2366.49 4556.02 -1363.39 732.20
105.041 85806.38 76060.82 79908.85 91641.97 84711.57 66391.30 46551.02 50234.29 59426.85 65548.21 2383.63 4575.16 -1374.59 753.30
105.049 85813.47 76067.88 79914.55 91647.65 84716.15 66395.10 46554.28 50236.82 59429.53 65555.45 2385.60 4577.53 -1370.07 755.38
105.058 85798.91 76053.20 79899.35 91632.32 84701.04 66378.85 46538.08 50220.93 59419.10 65548.97 2374.14 4566.04 -1379.42 743.60
105.066 85806.89 76061.20 79907.33 91641.12 84709.94 66387.72 46547.89 50231.19 59411.50 65546.62 2367.23 4561.41 -1400.58 741.70
105.074 85808.12 76062.11 79907.44 91640.86 84709.11 66385.87 46545.34 50227.90 59423.14 65561.44 2375.52 4566.44 -1409.08 740.38
105.083 85816.42 76070.27 79915.76 91649.68 84717.47 66393.89 46553.39 50236.08 59417.35 65561.06 2370.72 4563.33 -1381.76 740.16
105.091 85806.47 76060.26 79904.56 91639.20 84707.21 66383.09 46543.73 50226.87 59428.13 65575.53 2379.79 4572.74 -1361.15 748.74
105.099 85807.92 76061.96 79906.82 91642.17 84710.85 66386.89 46547.64 50231.43 59418.49 65571.88 2373.13 4567.56 -1384.33 746.12
105.107 85811.45 76065.18 79909.12 91644.43 84712.24 66387.63 46547.26 50229.82 59412.97 65569.94 2364.23 4556.87 -1400.16 731.75
105.116 85818.54 76072.04 79914.84 91650.69 84718.30 66393.24 46553.72 50237.00 59421.40 65583.37 2373.71 4569.01 -1379.88 748.34
105.124 85803.79 76057.42 79900.92 91637.30 84705.18 66380.39 46540.71 50224.03 59423.57 65590.68 2376.08 4570.86 -1317.30 745.79
105.132 85803.16 76056.01 79898.68 91635.00 84702.54 66377.95 46537.56 50220.32 59419.74 65590.99 2371.83 4566.42 -1333.35 740.96
105.141 85807.32 76060.30 79903.66 91641.46 84711.01 66387.03 46549.50 50235.50 59405.57 65580.76 2355.56 4550.86 -1381.58 726.25
105.149 85818.79 76071.59 79914.39 91651.81 84720.13 66395.90 46557.01 50241.80 59429.56 65611.76 2384.39 4581.37 -1392.04 758.31
105.157 85816.24 76068.57 79909.03 91648.32 84715.41 66389.71 46549.74 50234.56 59423.16 65627.20 2374.43 4572.32 -1392.33 748.14
105.166 85799.14 76051.07 79891.44 91630.75 84698.23 66371.99 46531.48 50216.50 59419.70 65627.29 2369.11 4567.24 -1405.03 740.94
105.174 85808.30 76060.15 79899.91 91639.78 84706.38 66379.18 46538.59 50223.83 59400.83 65613.32 2351.14 4549.45 -1424.19 723.82
105.182 85803.92 76055.23 79894.32 91634.58 84700.93 66373.13 46532.02 50216.08 59418.49 65634.96 2366.98 4565.54 -1418.80 740.13
105.191 85800.86 76051.94 79890.30 91630.57 84696.53 66369.01 46527.73 50212.86 59391.78 65613.14 2339.80 4539.06 -1383.98 714.07
105.199 85824.10 76076.15 79915.02 91656.99 84724.53 66397.82 46557.83 50245.02 59422.51 65648.19 2370.89 4569.86 -1324.09 743.71
105.207 85808.44 76059.61 79898.70 91640.79 84707.64 66380.50 46539.73 50226.65 59428.66 65660.15 2379.75 4579.63 -1310.68 752.47
105.216 85800.08 76051.43 79890.30 91633.17 84700.21 66373.71 46533.36 50220.97 59408.17 65642.98 2356.30 4556.81 -1286.79 731.13
105.224 85806.58 76059.12 79897.12 91639.87 84707.30 66380.37 46539.95 50227.81 59415.81 65657.09 2367.41 4569.34 -1249.13 744.98
105.233 85824.51 76076.53 79913.70 91656.14 84722.39 66394.45 46553.34 50240.42 59426.96 65671.93 2377.18 4578.62 -1249.95 751.91
105.241 85813.78 76066.41 79903.26 91646.69 84713.04 66384.73 46543.75 50231.03 59423.36 65672.11 2371.65 4572.65 -1264.95 746.37
105.249 85807.07 76059.43 79895.17 91638.33 84704.42 66375.56 46533.76 50220.95 59414.85 65668.11 2362.71 4563.85 -1280.22 737.00
105.258 85810.52 76062.83 79898.28 91641.86 84706.99 66377.80 46535.95 50222.36 59409.22 65666.54 2355.70 4557.14 -1265.98 729.45
105.266 85806.45 76059.32 79894.95 91639.63 84705.65 66377.08 46536.44 50225.35 59416.82 65679.28 2364.61 4567.09 -1309.92 740.47
105.274 85807.68 76060.57 79895.51 91639.98 84705.94 66376.39 46534.63 50222.81 59408.46 65675.06 2355.47 4558.30 -1330.93 730.99
105.283 85813.40 76065.62 79900.27 91644.95 84710.41 66379.38 46537.70 50225.53 59411.16 65682.14 2358.04 4561.12 -1342.18 734.01
105.291 85807.68 76058.87 79892.44 91636.56 84700.82 66368.03 46524.02 50209.71 59416.21 65691.02 2361.26 4564.81 -1365.45 738.50
105.299 85788.81 76041.15 79875.10 91620.36 84685.31 66353.52 46510.92 50199.56 59380.87 65658.76 2323.15 4524.02 -1375.93 692.79
105.308 85813.91 76065.83 79898.72 91646.35 84711.82 66378.87 46536.73 50226.54 59419.77 65720.81 2364.17 4569.21 -1397.83 740.33
105.316 85798.53 76050.13 79882.52 91629.81 84695.77 66362.46 46520.53 50210.91 59407.32 65713.79 2353.59 4559.69 -1387.37 731.51
105.324 85804.03 76055.52 79887.77 91635.25 84700.35 66366.93 46524.75 50214.62 59400.21 65710.44 2344.63 4550.57 -1353.89 721.49
105.333 85810.60 76062.41 79893.87 91641.66 84706.61 66372.97 46530.54 50221.02 59402.69 65717.39 2347.04 4553.45 -1348.06 725.05
105.341 85814.87 76066.45 79897.76 91646.33 84711.37 66377.26 46535.28 50226.49 59418.22 65737.69 2362.76 4569.93 -1350.49 741.27
105.350 85810.29 76061.96 79893.20 91641.93 84706.88 66373.04 46530.92 50221.84 59411.56 65735.16 2355.83 4562.86 -1363.17 733.47
105.358 85801.13 76052.55 79884.04 91632.50 84698.05 66364.05 46522.38 50213.62 59411.00 65739.27 2355.34 4562.89 -1376.51 733.81
105.366 85793.01 76044.17 79874.96 91622.82 84687.12 66352.54 46509.35 50199.47 59390.48 65722.40 2333.23 4540.29 -1370.56 710.96
105.375 85801.82 76053.24 79884.15 91633.23 84698.54 66364.70 46523.48 50216.12 59384.11 65720.88 2328.18 4537.96 -1395.69 711.52
105.383 85809.02 76060.33 79891.44 91640.70 84706.36 66372.21 46530.88 50223.39 59425.58 65767.04 2370.72 4578.11 -1354.40 745.83
105.391 85805.80 76056.95 79886.79 91635.87 84699.97 66365.37 46522.81 50214.78 59400.88 65745.98 2343.40 4551.55 -1362.09 721.56
105.400 85806.11 76057.38 79888.24 91638.17 84703.21 66368.32 46527.06 50220.17 59406.49 65756.31 2349.93 4559.49 -1355.86 730.46
105.408 85823.90 76074.45 79903.71 91652.64 84716.20 66380.26 46537.92 50229.85 59406.76 65760.22 2347.72 4557.01 -1322.15 726.97
105.416 85810.36 76061.67 79892.06 91642.67 84708.37 66373.28 46532.53 50227.23 59432.33 65792.54 2379.59 4590.65 -1314.51 761.68
105.425 85799.29 76049.82 79879.35 91629.68 84693.84 66358.19 46516.30 50209.75 59393.35 65755.57 2334.66 4544.11 -1323.36 712.75
105.433 85812.73 76063.41 79892.71 91642.82 84707.34 66370.73 46529.38 50222.67 59409.66 65777.16 2353.04 4563.76 -1299.35 733.63
105.441 85816.84 76066.96 79896.36 91646.80 84710.47 66373.55 46531.82 50225.58 59415.85 65787.44 2358.94 4570.44 -1305.12 741.12
105.450 85795.72 76045.33 79874.20 91625.30 84688.61 66351.58 46509.93 50203.67 59397.62 65773.32 2339.51 4549.88 -1304.92 719.23
105.458 85812.73 76063.41 79892.71 91642.82 84707.34 66370.73 46529.38 50222.67 59409.66 65777.16 2353.04 4563.76 -1299.35 733.63
105.466 85816.84 76066.96 79896.36 91646.80 84710.47 66373.55 46531.82 50225.58 59415.85 65787.44 2358.94 4570.44 -1305.12 741.12
105.475 85795.72 76045.33 79874.20 91625.30 84688.61 66351.58 46509.93 50203.67 59397.62 65773.32 2339.51 4549.88 -1304.92 719.23
105.483 85795.05 76044.90 79874.05 91624.76 84688.12 66351.04 46509.40 50203.49 59393.57 65773.79 2336.18 4547.55 -1294.50 717.58
105.491 85793.93 76043.34 79871.50 91621.97 84684.41 66347.38 46504.79 50198.87 59387.74 65773.03 2330.82 4543.53 -1294.21 715.30
105.500 85804.84 76054.45 79883.12 91634.22 84697.96 66361.12 46520.42 50215.88 59398.53 65787.00 2339.58 4550.97 -1291.44 719.23
105.508 85806.16 76055.34 79883.30 91634.55 84697.96 66360.83 46520.08 50215.94 59406.76 65800.14 2349.28 4561.83 -1289.23 731.73
105.516 85799.25 76048.57 79876.51 91627.56 84690.31 66352.76 46511.59 50206.89 59396.07 65793.97 2338.91 4552.20 -1298.93 722.90
105.525 85801.78 76050.98 79878.54 91630.04 84692.77 66354.66 46513.53 50209.51 59388.56 65790.12 2328.81 4542.66 -1278.79 713.80
105.533 85809.60 76059.12 79886.41 91638.20 84701.27 66363.47 46522.65 50219.47 59411.90 65818.60 2354.94 4568.20 -1274.43 736.38
105.541 85810.05 76058.87 79885.47 91636.25 84698.34 66359.24 46517.33 50212.68 59393.66 65801.84 2330.35 4542.52 -1323.67 708.86
105.550 85810.29 76059.05 79885.92 91637.75 84700.39 66361.61 46520.86 50218.20 59409.42 65825.66 2354.26 4570.98 -1340.75 744.96
105.558 85799.38 76048.14 79875.43 91628.56 84692.37 66354.46 46515.30 50214.51 59393.28 65811.52 2333.57 4547.98 -1342.60 716.95
105.567 85803.68 76051.83 79878.52 91630.69 84693.08 66353.79 46512.80 50210.42 59404.30 65826.18 2343.63 4557.48 -1340.34 724.33
105.575 85802.67 76050.29 79877.09 91629.57 84692.57 66353.81 46513.20 50212.55 59393.70 65820.39 2334.53 4550.30 -1374.52 721.27
105.583 85800.23 76047.97 79874.27 91627.11 84689.13 66349.92 46508.86 50207.00 59395.51 65825.78 2333.81 4548.60 -1363.03 715.39
105.592 85804.32 76051.43 79877.22 91629.10 84690.49 66349.86 46507.45 50204.21 59395.22 65828.55 2331.33 4545.56 -1357.62 711.88
105.600 85809.13 76056.41 79883.21 91636.63 84699.59 66360.65 46520.46 50220.91 59394.89 65834.63 2334.42 4551.02 -1352.64 720.51
105.608 85809.49 76055.74 79881.65 91635.11 84697.80 66356.94 46515.63 50215.76 59397.44 65857.34 2335.20 4554.03 -1370.90 725.22
105.616 85816.24 76062.52 79888.38 91642.09 84704.55 66363.45 46522.47 50222.74 59407.16 65869.29 2341.26 4556.94 -1379.42 721.04
105.625 85787.67 76033.95 79858.87 91613.01 84675.38 66333.85 46493.26 50193.90 59396.79 65864.33 2333.01 4550.70 -1414.19 718.09
105.633 85800.64 76046.85 79871.77 91625.84 84687.43 66345.65 46503.92 50203.99 59382.89 65853.09 2316.27 4533.94 -1388.49 700.37
105.641 85794.98 76040.61 79865.35 91619.78 84681.35 66339.35 46498.62 50199.11 59384.23 65859.66 2318.84 4537.99 -1368.55 706.94
105.650 85804.97 76051.56 79876.89 91632.25 84695.79 66354.53 46515.19 50218.20 59398.62 65879.58 2336.14 4554.82 -1364.66 721.18
105.658 85818.81 76064.89 79889.16 91644.05 84705.74 66363.00 46522.18 50223.50 59404.90 65888.11 2339.13 4556.69 -1360.28 721.36
105.666 85806.45 76052.03 79876.84 91631.67 84693.67 66350.84 46509.53 50210.67 59408.14 65895.45 2340.79 4559.22 -1401.05 724.06
105.675 85789.91 76035.90 79860.66 91616.02 84678.11 66335.22 46494.06 50196.27 59391.00 65883.87 2326.30 4545.90 -1436.81 712.39
105.683 85812.28 76057.58 79881.56 91636.70 84697.00 66353.05 46510.94 50211.94 59375.96 65870.79 2306.48 4524.82 -1479.53 689.13
105.691 85814.07 76059.68 79884.80 91641.19 84703.21 66359.89 46519.77 50223.19 59413.48 65914.62 2348.34 4568.61 -1463.10 734.70
105.699 85801.37 76046.76 79871.23 91627.29 84688.48 66344.29 46502.98 50205.19 59400.45 65905.77 2334.91 4555.13 -1462.77 721.60
105.708 85813.60 76058.34 79882.70 91638.13 84698.11 66353.12 46510.52 50211.61 59391.69 65898.53 2320.16 4538.92 -1501.10 701.96
105.716 85794.56 76040.23 79865.15 91622.26 84684.28 66340.31 46499.21 50203.02 59392.03 65906.60 2328.29 4550.95 -1499.78 720.58
105.724 85808.59 76053.89 79878.56 91635.45 84697.53 66353.19 46511.75 50215.67 59399.16 65915.45 2330.57 4550.61 -1512.43 714.56
105.733 85808.62 76053.80 79877.69 91634.46 84695.65 66350.73 46508.55 50211.67 59401.62 65922.78 2333.77 4554.97 -1524.95 720.46
105.741 85818.23 76062.92 79885.78 91641.84 84701.80 66355.33 46511.75 50212.97 59399.36 65923.99 2329.41 4550.99 -1473.18 716.22
105.749 85798.27 76043.07 79867.50 91624.76 84686.42 66341.23 46499.79 50203.69 59389.99 65917.95 2318.32 4538.90 -1453.40 702.92
105.757 85808.62 76053.80 79877.69 91634.46 84695.65 66350.73 46508.55 50211.67 59401.62 65922.78 2333.77 4554.97 -1524.95 720.46
105.766 85818.23 76062.92 79885.78 91641.84 84701.80 66355.33 46511.75 50212.97 59399.36 65923.99 2329.41 4550.99 -1473.18 716.22
105.774 85798.27 76043.07 79867.50 91624.76 84686.42 66341.23 46499.79 50203.69 59389.99 65917.95 2318.32 4538.90 -1453.40 702.92
105.782 85800.66 76046.02 79870.43 91627.82 84689.78 66344.85 46503.34 50207.67 59396.05 65929.93 2328.49 4550.70 -1425.04 716.19
105.791 85812.08 76056.88 79880.37 91637.41 84698.27 66352.07 46509.76 50213.28 59392.88 65928.82 2321.16 4542.57 -1394.39 706.54
105.799 85814.99 76059.30 79882.01 91638.15 84697.49 66349.68 46505.82 50207.23 59399.74 65940.48 2328.92 4551.22 -1392.38 715.93
105.807 85805.08 76050.29 79873.31 91631.31 84691.27 66344.78 46503.32 50207.18 59392.34 65936.53 2319.89 4542.37 -1406.35 708.19
105.816 85803.92 76048.61 79872.95 91631.65 84693.73 66347.82 46507.43 50213.22 59389.68 65938.61 2318.39 4541.94 -1434.11 707.08
105.824 85820.66 76065.47 79888.53 91646.40 84706.99 66359.76 46518.00 50222.13 59411.41 65965.07 2341.10 4564.09 -1417.53 727.44
105.832 85809.15 76053.40 79876.46 91634.53 84695.14 66347.55 46505.51 50210.09 59402.49 65958.75 2328.58 4552.18 -1414.53 716.87
105.841 85812.30 76056.35 79879.95 91638.13 84699.43 66352.07 46510.74 50216.14 59401.59 65962.95 2329.77 4553.32 -1423.31 717.18
105.849 85813.69 76057.78 79880.26 91638.06 84697.98 66349.19 46506.45 50209.98 59398.04 65962.79 2324.78 4548.56 -1430.11 712.89
105.857 85811.16 76055.54 79878.25 91637.30 84697.51 66348.94 46507.10 50211.94 59396.70 65964.80 2321.59 4544.80 -1466.14 707.99
105.866 85820.22 76064.46 79886.97 91645.93 84706.00 66356.70 46514.23 50219.03 59399.45 65972.38 2326.50 4550.37 -1451.16 715.14
105.874 85831.06 76074.90 79897.54 91656.26 84715.59 66365.77 46523.35 50228.30 59414.22 65989.88 2337.84 4561.07 -1472.22 724.26
105.882 85793.89 76037.91 79860.28 91619.29 84678.60 66328.69 46486.26 50191.22 59401.01 65982.84 2328.74 4554.91 -1440.35 719.90
105.891 85813.51 76058.09 79880.95 91640.65 84700.19 66350.59 46508.86 50215.34 59376.38 65960.67 2300.78 4526.07 -1452.01 690.58
105.899 85813.20 76056.48 79878.88 91637.99 84697.00 66346.50 46503.54 50209.35 59402.58 65990.91 2327.60 4553.77 -1489.50 718.30
105.907 85817.44 76060.62 79881.83 91640.77 84698.31 66344.36 46499.72 50204.95 59389.77 66000.39 2309.27 4534.81 -1476.22 696.55
105.916 85831.21 76075.26 79897.79 91657.89 84717.20 66364.32 46521.96 50229.80 59394.42 66009.95 2314.81 4542.43 -1464.17 706.23
105.924 85803.00 76046.18 79868.71 91628.58 84687.63 66334.12 46491.56 50198.98 59407.54 66027.79 2330.64 4559.09 -1443.19 722.45
105.932 85819.43 76063.55 79885.81 91646.00 84705.47 66351.60 46509.44 50217.08 59401.33 66027.19 2327.60 4557.32 -1435.61 722.79
105.941 85829.22 76073.04 79894.99 91654.96 84713.80 66359.02 46515.84 50223.23 59408.14 66036.40 2329.90 4558.30 -1460.44 721.76
105.949 85821.13 76064.62 79886.41 91646.98 84705.49 66349.77 46506.81 50214.47 59400.45 66032.26 2321.47 4550.68 -1474.21 714.97
105.957 85820.71 76063.84 79885.43 91645.82 84704.28 66347.76 46504.61 50211.76 59400.19 66035.90 2320.56 4548.85 -1500.79 711.79
105.966 85817.24 76060.42 79882.03 91642.47 84701.02 66345.05 46501.98 50210.47 59402.55 66042.97 2324.83 4554.57 -1472.06 719.15
105.974 85823.10 76066.03 79886.25 91646.49 84703.16 66345.77 46501.22 50208.12 59395.92 66038.99 2315.44 4544.78 -1461.98 708.53
105.983 85827.39 76070.09 79891.57 91652.10 84709.94 66352.38 46509.69 50218.22 59388.45 66036.40 2309.27 4540.78 -1492.85 707.03
105.991 85826.09 76069.87 79891.21 91652.17 84709.51 66351.44 46508.03 50216.57 59412.48 66063.15 2330.68 4559.53 -1464.44 721.18
105.999 85811.21 76054.16 79874.47 91634.71 84691.30 66332.11 46487.92 50195.40 59400.54 66055.48 2320.07 4551.02 -1481.56 715.41
106.008 85792.16 76034.85 79856.03 91617.01 84673.91 66314.70 46470.89 50179.49 59357.61 66014.56 2272.23 4501.80 -1532.61 664.14
106.016 85827.39 76070.81 79893.36 91655.18 84713.63 66355.27 46513.02 50224.82 59394.40 66059.04 2316.78 4549.97 -1530.36 716.57
106.024 85832.91 76075.41 79897.14 91657.62 84714.47 66354.24 46509.76 50218.74 59411.58 66078.93 2331.02 4563.02 -1494.71 726.86
106.033 85813.17 76056.10 79878.18 91639.29 84696.06 66335.69 46490.87 50201.17 59395.47 66065.27 2311.75 4543.44 -1442.20 706.27
106.041 85817.13 76059.68 79881.33 91642.76 84699.34 66338.26 46493.93 50204.61 59395.00 66069.72 2314.28 4547.60 -1430.42 712.84
106.050 85818.92 76061.06 79882.81 91644.14 84700.39 66338.70 46493.60 50204.59 59386.19 66064.20 2304.44 4537.29 -1436.12 702.87
106.058 85813.17 76056.10 79878.18 91639.29 84696.06 66335.69 46490.87 50201.17 59395.47 66065.27 2311.75 4543.44 -1442.20 706.27
106.066 85817.13 76059.68 79881.33 91642.76 84699.34 66338.26 46493.93 50204.61 59395.00 66069.72 2314.28 4547.60 -1430.42 712.84
106.075 85818.92 76061.06 79882.81 91644.14 84700.39 66338.70 46493.60 50204.59 59386.19 66064.20 2304.44 4537.29 -1436.12 702.87
106.083 85828.51 76070.30 79891.33 91652.03 84707.48 66344.85 46499.00 50209.44 59404.83 66086.24 2321.56 4554.08 -1440.28 718.65
106.091 85813.76 76055.48 79877.69 91639.11 84694.98 66332.69 46487.25 50198.64 59389.48 66074.57 2305.52 4538.14 -1492.98 703.10
106.100 85818.79 76060.57 79882.21 91643.20 84698.31 66334.99 46488.90 50200.30 59380.25 66069.59 2296.15 4529.69 -1448.62 695.63
106.108 85835.24 76077.20 79898.34 91659.85 84714.88 66351.73 46506.13 50218.40 59409.71 66102.80 2326.68 4560.94 -1397.61 725.69
106.116 85816.46 76057.82 79879.77 91641.26 84696.86 66333.07 46487.78 50200.25 59395.40 66091.34 2310.08 4543.91 -1423.65 708.37
106.125 85816.42 76057.11 79877.56 91637.32 84690.83 66324.82 46476.79 50186.37 59375.04 66073.92 2288.64 4522.41 -1450.02 686.89
106.133 85831.35 76072.17 79894.37 91656.28 84712.33 66348.43 46504.21 50218.96 59395.65 66100.30 2313.70 4550.66 -1408.58 719.66
106.141 85809.67 76050.92 79873.56 91635.47 84691.16 66326.59 46481.46 50194.78 59399.90 66107.07 2314.43 4548.27 -1378.77 711.95
